app_id,app_name,review_text,review_score,review_votes
239030,"Papers, Please","Many people like to argue about how 'fun' a game is, whenever they rate it. It is, in my opinion, a foolish concept of game criticism, as the 'level of fun' a game has is purely determined by subjectivity.  However, I can definitely say that most people out there wouldn't find Papers, Please fun. And my response to that is... that isn't the point.  I know not everyone on Steam is an adult, but if you grew up with video games, I'd certainly hope your tastes have matured. I have some conversations with 30-year-old men who still can't stop gushing about how great Super Mario Bros. is, even thought it's simply just a fun game, and nothing more. It has nothing to say about humanity, it has no high artistic value, but it is still a fun game.  But fun isn't what makes a game. I love Spec Ops: The Line, and that game made me feel like I had swallowed gravel.  Papers, Please hasn't made me feel like I've swallowed any gravel, but it has made me walk away with a new perspective on the world around me and about how video games, as a whole, can be narrated.  On the surface, Papers, Please is a relatively simple game in concept: you work for a border, check travelers' passes, and either let them enter Arstotzka, or deny then entry depending on their documentation. But it's how the game continues to expand on this gameplay and on its simple story, that things start to get more... interesting, as the game goes on.  The game, as many critics have complained, is indeed monotonous at times. I know checking the details of someone's passport to see if it matches their access pass doesn't appeal to many people, but if you ever wanted to simulate the life of a border inspector, this is a regular thing they would have to do. And it helps settle in that feeling of living in a lifeless country, where the only excitement you get it from the occasional denial of entry.  I get the same satisfaction from playing Papers, Please that I get from my day job: a box office cashier. Sure, my job isn't as detailed as the one in Papers, Please, but after processing hundreds of people to see the same movie over and over and over again, I always get some maniacal joy from telling spoiled families, 'Sorry, this showing is sold out.' Deep down, I grin menacingly, as I watch the passive mother turn sour, and ask if I'm joking. Like I'd bloody joke about a showing being sold out, you whiny b****.  Dark, intimate feelings aside, Papers, Please also offers a healthy dose of self-reflection on your own morality, by posing a lofty question: what would you do at your job if _____? Think of anything to fill in there, and the game throws it at you. Lovers being separated by the border, vigilantes seeking the murderer of their children, and people physically bribing you to let them in. It constantly makes you wonder where your loyality truly lies. Do you find morality in yourself? Perhaps in altruism? Or is it to the government, who gives you your daily pay, from which your family would not survive?  See, you can't just pass over every person carelessly, or accept every pass, because you'll receive citations. The first two of the day are just warnings, but after three starts pay dock. And you earn money from each person you process, so inspection is key. I've heard some friends complain about how hard the game is, but I only had my pay docked twice. I'm a very thorough inspector.  The design of the game's screens even enforces this feeling of isolation and dull monotony. Every day, you see your nonexistent family, read the paper, and walk to the same screen of work. However, the color palette isn't limited to just grey and brown. There's still some color variation in the people themselves, which is a unique design choice, as a man who appreciates aesthetic design.  I'm sure you can tell I really enjoyed Papers, Please. For a long time, I hailed The Last of Us as the best game of 2013... but now I'm beginning to have second doubts. I certainly wouldn't recommend this to anyone who wants to have 'fun' (whatever that is), but I do recommend it to anyone who wants to play something totally new. This is a fine addition to my new favorites list, and I'm giving Papers, Please a well-deserved 10/10.",1,0
239030,"Papers, Please",game is hot like fire  game is object of desire  game wrap your heart in wire  like my review,1,1
239030,"Papers, Please","9/10  + it's actually a paperwork simulator, but with charm and very deep gameplay mechanics and moral dilemmas. your goal is to check the papers in order to let people pass through the country and you have to do it right in order to get paid and help your family don't starve + starts easy and progressively becomes more complex, you have to check every little detail, most people will try to fool you, others will raise moral dilemmas, very immersive game! + basic presentation which works great with the gameplay + incredible soundtrack + multiple endings, great replayability + that's what indie is about, creativity. there's no other game like that. the developer is definitely a special guy (or the team behind it)  - presentation might not appeal to some, i'm also not fond of retro style games, but here it works - might be difficult and random at times, as far as the result of your actions is concerned",1,0
239030,"Papers, Please","This is not just a game, it's a morality lesson.  Myself, as an immigrant, has gotten to hate the person behind the glass, the one checking on my documents. I have never been turned down though, but have been treated in not the best of ways. Now I get the chance of putting myself in the border guard's shoes and can tell you, I have learned a lot.  The checking on the documents is mere formalism, the real lesson starts on whether or not to let a person with an expired passport or a missing document cross the border and enter your country after he has told you 'please, if I come back to my country I will be killed'. If you let that person pass, you will be fined with 5 credits, which don't seem much at first, but it will allow you to buy the medicine your son so much needs. It's the end of the Cold War, you have a family to mantain and every penny is needed. Sometimes you'll be given the opportunity to accept bribes, or detain people just to earn some money. Will you detain an innocent person just for earning a couple of credits? Will you accept bribes of criminals that want to cross the border? All it needs is a seal in a passport, whether it's green or red it's all up to you.",1,0
239030,"Papers, Please","Listen, I don't give a ♥♥♥♥ about your reporter badge. I have said multiple times to have your documents ready and that entry is not guaranteed.",1,1
239030,"Papers, Please",I learned all the cities name's from the game. I almost failed on geography on real life. 10/10,1,1
239030,"Papers, Please",Papers Please is a fun Indie game with puzzle elements and is great fun. Watch my review here  https://www.youtube.com/watch?v=sJTN8S-aznM,1,1
239030,"Papers, Please","Secret Intelligence Agent came to me, showing me his badge and asking me if I have seen something suspicious. Agent: you would tell me, yes? me: yes. Agent: would you return my badge please?  I return badge, remembering a suspicious letter left at my desk from a shady person.  Being a good communist I hand it over.  Agent: This is interessting. Agent: Very interessting. Agent: So interessting in fact, that I have a few questions for you.  Agent arrests me.  Getting imprisoned and tortured for being a good citizien   10/10 would help communist state again",1,1
239030,"Papers, Please","The reactions people have to this game puzzle me.  You apparently are a border officer for what most people call an unfair communist style state, with reviewers often comparing it to the brexit or trumps wall or some nonesense  But..  -2 terrorist attacks in a week AT THE BORDER and the border remains open and even lets people from the offending country in with increased security.   -The searches on these people (Who almost ALL have controband or weapons on them) Stop simply because another nation asked nicely (Now that is just stupid)  -The worker (you) can make two BIG MISTAKES daily with just warnings (How many jobs do you know of where you can screw up badly twice a day and no one cares?)   -A massive nationwide fingerprint database is kept just in case your passport has bad info, so you can get in even with a misprint as long as your identity is confirmed.  How in the name of heck is this unfair or wrong? You Millenials are Reeeeaaaaaaaaaaaaaly backwards and idealistic yanno.   Ok, im done poking fun at the stupidity of most modern gamers, now that youve flamingly downvoted this for not going along with what the gaming society thinks, lets talk about the game!   Its great! A puzzler about trying to check as many pieces of info as you can while compromising (Because you need to make enough money to stay alive at the end of every day) and keeping in mind, you get two mistakes daily before losing money, so if you have a desire to be charitable and take bribes, you can do it twice scot free, as long as you dont screw up anything else on that day, meaning perfection is something to chase as long as you possibly can (Because a 5 dollar bribe may have saved your son, but if its your third mistake, it will only pay for the citation you just earned)   Also, not often mentioned, this game is not a 'play once, die, repeat', you can go back to any previous day to retry it or retry your current day if you are messing up alot, its not 'permadeath'   A great way to stay sharp and give you some moral choices to think about.",1,1
239030,"Papers, Please",The best communism simulator out there.  11/10 would inspect again.,1,1
239030,"Papers, Please",'Passport says you are a male' 'Passport is right' 'Face the scanner please' Zap Zap... photo comes out This lady has a wiener!!!!!,1,1
239030,"Papers, Please",A Questioning of Morals,1,1
239030,"Papers, Please",My favourite Tony Abbott simulator.,1,1
239030,"Papers, Please","Honest review no hype.  I can't play this game. I can't play because I know I can do better each time. This game is mental suicide for perfectionists. the game allows you to redo a level and branch off, the only problem is that each branch has to be connected, so if you played level 1-9 and wanted to go back and do level 2 better, you'd have to start a new branch at 2 stemming from #1 and all progress would be on another save for 3-9. that's the old 3-9, you need to play a new one.  For this reason I hate this game. But I love its style, I love it's story, I love Jorji, and I love to play it.  I will never finish it, and that makes me angry.  DO NOT BUY IF YOU ARE A PERFECTIONIST. GLORY TO ARSTOZKA, GLORY TO THE ARSTOZKA ARS KICKERS. GLORY TO COBRASTAN!   Story: GLORY!!!/10 (Fitting) Gameplay: Glory./10 (Passable) Presentation: GLORY!!!/10  Soundtrack: GLORY!/10 (Song name?) Replayability: Glory./10 (Yeah.)",1,1
239030,"Papers, Please","Glory to Arstotzka.  No, really, this game is actually something unique. And not unique in a bad way, nor is it unique in let's-try-to-be-unique-in-a-way-everyone-has-already-done-but-with-a-different-theme kind of different. COUGH EIGHTY PERCENT OF DAMN INDIE GAMES OUT THERE COUGH. Papers, Please is quite relaxing and, in my honest opinion, gives a really nice feel of the 80's dictatorship and misery of the Eastern Europe. The game is as short as maybe 3 hours per average run if you're not speed stamping, but there are so many choices to be made that it comes with 20 different endings and great replayability. Your choices also seem to matter, and there are a few unique events with sort of a background story.  If you're able to get it really cheap and can also enjoy games like Solitaire without a need of killstreaks and car chases in it - just go for it.",1,1
239030,"Papers, Please",This game is like operating the drivethru window of a communist McDonalds.,1,1
239030,"Papers, Please","Overwhelmingly Positive 97% of the 9,580. Stamp of quality.",1,1
239030,"Papers, Please","This is a game of memory, except with a story. It gets really hard but it is quite fun if you like to test your brain.",1,1
239030,"Papers, Please","Very cool game with a unique concept: You are an immigration inspector.  This game is so incredibly simple and clever. You can play the game entirely just with the mouse but most of the work is done with your brain. You need to verify immigrants' elligibility for entry in the glorious fictional country of Arstotzka and trust me, it  should  be verified.  You'll need to make sure that everyone's papers are in order. What's interesting is that you have to physically manage the immigrant's papers and yours and your space is limited. You'll quickly realize that it's fairly easy to deny entry to someone after finding a blatant mistake (Names don't match, passport is expired, passport ID doesn't match, immigrant is clearly NOT female... Or is she?). However, what's the most worrisome is when you cannot find anything wrong, because chances are there is.  You have a limited amount of time to pass as many immigrants as you can. Then, at the end of each day, you need to pay for rent, heat and food for your whole family. The game is rather cruel and you will most likely break even each day if you do alright... Otherwise you might not be able to afford heat and food, in which case your family will start starving and getting sick and eventually everybody will be dead.  The game has a really cool and unique style and feeling, the music is very cool (although most of the gameplay is silent). You'll have a good amount of play time if you're going for full completion, there is a story and several choices and outcomes. You will most definitely improve and get a sense of progression as you play. Going back to the earlier days in the game is a joke once you've completed the game once.  I would say that anyone who likes managing stuff, using their brain, Spot the difference games etc. should get this game, whether it's on sales or not.",1,0
239030,"Papers, Please","Soviet Union Simulator. All you need to do is sit on a chair, check passports,detain people(dont worry. they just punch the living ♥♥♥♥ out of them),check for pedophile's,killers,check nude pictures of a fat lady,sell watch for money and let passing the drug dealers for money.  Then you will probably find you favourite guy. A guy called Jorji from Cobrastan. He will come back everytime like Terminator.  And if you doing everything good you will get plaque's.Well in my opinion a picture of Stalin would be better but okay.  So i think thats what i wanted to say.  10/10 Would get denied and detained again.",1,1
239030,"Papers, Please",you can strip people then take pictures of them  10/10,1,1
239030,"Papers, Please",my family will eat well tonight and sleep warmly and soundly. i will not.,1,1
239030,"Papers, Please",A great game ! It not only plays in the 80's it also looks and sounds like a game from that era. You play a border-officer of a fictional Eastern Bloc country during the cold war.   Your job is to check the passports of immigrants and to decide who to let in and who to refuse. What sounds pretty boring turns out to be a quite fun puzzle game mixed with some elements from adventure games. You have to compare travel documents with your regulations and look for failures. Over time not only the regulations become more complicated also you get more and more efficient in your job and learn what to look for. Everytime you find a deviation in somebody's documents you get some sense of achievement. When you make too many mistakes on the other hand your salary will be cut short which will make your own survival and that of your family members harder.   The whole experience lasts 30 in-game days and it is kept interesting while confronting you with a lot of decisions - not only who to refuse and who to let in. Some of the game's 8-Bit graphics and sounds are quite iconic - e.g. the sound of the bulletin you get when you make a mistake. All in all this game tries something new and was definitely an interesting experience for me. Recommended to all open-minded gamers !,1,1
239030,"Papers, Please",All of my family members died of disease.  I went to jail.  Glory to Arstotzka.,1,1
239030,"Papers, Please","I did for fun, what others do for money. Jorgi, you made it all worth it. Would do for fun again.",1,1
239030,"Papers, Please","An enjoyable game with plenty of replay value. Testing both your moral compass and your discrepancy spotting skills, Papers Please is a unique experience which shines when you least expect it to.",1,1
239030,"Papers, Please","I took one look at the graphics and dismissed the game immediately. However, steam summer sale reeled me in with a really low price paired with great reviews. I took the bait, and now I can't stop playing! Honestly, what a thought provoking (and addicting) masterpeice. It is suprisingly worth every penny.",1,0
239030,"Papers, Please","My neighboors noticed my wealth and the police took all my money and my family and I died.  11/10, would die again.  But really this game is really well designed.",1,1
239030,"Papers, Please",I never would have imagined that a paperwork simulator could be this much fun. Totally original.   Subscribe to my curator page here    View my other reviews here,1,1
239030,"Papers, Please",GLORY TO ARST-   jorji please leave.  ahem...  GLORY TO ARSTOTZK-  JORJI GET OUT  one more time...  GLORY TO -  ♥♥♥♥ OFF JORJI   Citation: Applicant clear for entry  jorjiimsosorry ;(  TLDR; Praise Based Jorji,1,1
239030,"Papers, Please","--PROS-- ' Way more fun than I had anticipated.  ' Replay value is quite high. ' Great for those who want to focus. ' Perfectly executed. ' No glitches/bugs. ' Requires a keen eye at all times. ' Bulletin changes daily, so expect everything. ' Decisions are hard to make, such as: money, working with EZIC, granting access or denial, and some others. ' Music fits the atmosphere like a puzzle. ' 20 different endings which require being careful/aware. ' Terror attacks and checking those for weapons and/or contrabands.  ' Wanted criminals add another element of alertness.  --CONS-- ' The 'Unlimited' mode is extremely boring. ' The only persuasive story was the man and his murdered daughter - everything else left no impact.   9.5/10.0",1,1
239030,"Papers, Please","Unique and creative game proving that good game-play, addiction and fun don't necessarily come from stunning graphics and such. Played for 2 hours and only saw one of the 20 endings. Great replay value topped by a lot of potential for DLCs, Steam Workshop and upgrades. Bravo!",1,0
239030,"Papers, Please",Best Soviet Union sim since the actual Soviet Union.,1,1
239030,"Papers, Please",Dont read this and buy it now!!! Or play it if you already have it in your library.,1,0
239030,"Papers, Please","After allowing my wife, mother in law, and uncle die a cold sickly death, I proceeded to buy my son a box of expensive crayons for his birthday because I got a pay raise for shooting a man you tried to jump the border 10/10",1,0
239030,"Papers, Please",*Man walks into booth* Man: puts down fake drawn passport Me: This passport is crude-fake Man: Ey no! It's Pre-Approved! Me: Accepts Man  Citation printed 10/10 Fake Docs Overlord,1,1
239030,"Papers, Please","This game proves that size doesn't matter, it has such depth in 40 MB that I don't recall in any other 10-15 GB games in recent memory, it's different it's addictive and it showed me that I am an ♥♥♥♥♥♥♥ if situation needs it, I recommend this game to anyone who wants to experience something really different, the game is very polished, you can't tell it's made by one man and once again it shows everyone that gaming is not only about killing and driving things, that it's open to imagination and with right mind you can make something really different and really interesting that many people will love and you don't need good graphics and Million dollars to achieve this.",1,0
239030,"Papers, Please","Entrant: -'What is passport?' Me: -'Don't worry, this is a passport' *Hands denial temporary visa slip*  10/10 Glory to Arstotzka.",1,1
239030,"Papers, Please",removed kolechian scum  ministry gave me citation for denying kolech ♥♥♥♥♥♥♥ even though he had proper papers  ministry is run by kolechian sympathiser scum  8.5/10,1,1
239030,"Papers, Please","My job is a bureaucratic nightmare, my superiors are cruel and without empathy. Every day I see lines of the swarming hopeless looking with pleading eyes, I stare back at them - echoing only hopelessness. What little I can control in my desolate task offers but guilt and haunting. If, and when I return home to my family every night, there is not much of my own remaining to offer them;  A husk of a man, a dry crust sucked arid by some clambering sociopolitical hell machine that I had no part in conceiving, yet construct again every morning.  Still, I stare back. The work is getting harder, more restrictive. The pay is spreading thinner. My body and my mind separated further.  Luckily, I have 'Papers, Please' to take my mind off all this. Decent game. 10/10",1,1
239030,"Papers, Please","Me: 'Papers, please.' Guy: Gives passport and ID card ID Card Idnetifier: Killer Sideburns Check with database. full match. Denied Detained Would rate sideburns nice at best  Citation for expressing my opinion   10/10 Communism Simulator",1,1
239030,"Papers, Please","Introduction: Paperwork, the worst kind of work you will ever face once you get a job, it's boring, tedious and can make a man/woman insane. So how can a game about paperwork be one of the BEST games I've ever played?!  It's a game that requires a good eye for detail, patience and vigilance (no slacking!) This is a game that is both simple and complex at the same time.  PROS: + Immersive: - Unlike other games where you feel detached from the characters, Papers, Please will really really make you feel like you're there making a difference.  + Consequence based Story: - The story, if you look at it from a distance, is simple. Yet each and every decision you make affects the overall story. The morality system in this game is one of the best I've seen as of late.  + Simple but effective Artstyle: - It's pixel art but it does the job well in conveying it's message. Most people would appreciate its simplicity.  + Surprisingly complex mechanic: - The game is not a simple approve and reject kind of thing. Each and every aspect of the unique immigrants who tries to enter needs to be inspected (from the face, the name, the weight, height, place of origin etc.). The game WILL know if you missed something and promptly gives you a citation for it.  CONS: - Story is a bit short: - It would have been best if the story was stretched out more than it did. Although an endless mode is unlocked, I still think more side stories, more in-game events and more time could have been added. It has a lengthy gameplay, don't get me wrong.  - Needs more sound: - The base music in this game is good and does its job well. I do feel they should add a wee bit more. Not a whole orchestra, but an alternative to the usual thing.  CONCLUSION: 'Don't Judge a Game because of it's graphics' is a phrase that would wholly apply to Papers, Please.  It's a great game for a good price and a good re-playability and experience value.  MUST HAVE.  -------------------------------------------------------------------------------- Like my Reviews? Follow my Curator's Page:   http://store.steampowered.com/curator/6861651-Miyumi%27s-Review-Corner/",1,0
239030,"Papers, Please","This game is ingenious. It actually feels like you are working an increasingly tougher job, and it's really quite stressful. However, in terms of originality, and sheer innovation, it is a brilliant game.   Much like a real job, Papers, Please is best played alongside a friend or two, and it helps to delegate inspection duties within the group. Do this, and you'll have some crazy times managing Arstotzka's border. It is a game full of surprises, and it nails the dystopian, Orwellian atmosphere perfectly. The art style fits well There is a real sense of immersion, right from the start, as you start learning the things you NEED to know, to do your job. And of course, just learning your job is not enough, as things constantly change, making your job harder and less bearable. Again, just like real life!  You'll want to start by learning the game's geography: neighbouring countries, and the major cities within each one. And since everything here is fictional and fantasy, you NEED to pay attention. There are things to learn, and you really need to organise yourself to work effectively. Otherwise you soon find yourself unable to buy medicine for your child, and your mother-in-law won't like you anymore (not sure she ever did, tbh). The game is quite frankly, amazing. It feels like hard work, and it feels just as rewarding...and sometimes just as punishing...  Either way, you'll always have a memorable experience whenever you play this.",1,1
239030,"Papers, Please","Papers, Please! The real work is on the border of the Iron Curtain. Simple in appearance, but monstrously complicated and interesting. Will serve as a great Arstottska! In the meantime, show your DOCUMENTS! 9.8 out of 10 caps",1,0
239030,"Papers, Please",Some of the girls in this are pretty hot. Most of them are males but I mean like still hot. 10.5/10,1,1
239030,"Papers, Please","English ------------ Deutsch  'The penalty is death' ..NEXT!  Papers, Please is what you'd call a paperwork simulator or somehow a political satire that parodies eastern european-sounding names. No offense intended. You're a simple men, trying to pay his bills and feed his family. Who thought checking passports would be so much fun? And not only passports, entry and work permissions, ID cards, diplomatic authorizations and scanning people for drugs and weapons or to clear the gender confusion (sometimes troubling). Length: Around 30 days. My favorite character: Jorji Costava. Glory to Arstotzka!  ++ one of the most simple, yet atmospheric games I've ever played. ++ simple, but lovely retro graphics ++ interesting gameplay and an enormous challenge as the law/rules change almost every day ++ interesting and goofy characters ++ sometimes/every day you feel like a racist ++ different endings  -- even with more rules it's repetitive as HELL  -----------------------------------------------------------------------  'The penalty is death' ..NEXT!  Papers, Please ist, wie ich und viele andere es bezeichnen würden, ein Paperwork Simulator oder je nachdem wie man es betrachtet eine politische Satire, die osteuropäisch klingende Namen parodiert. Ohne beleidigende Absicht. Du bist ein einfacher Mann, der versucht seine Familie zu ernähren und seine Steuern/Rechnungen zu bezahlen. Wer hätte gedacht dass Pässe kontrollieren so viel Spaß machen könnte? Und nicht nur Pässe, sondern auch Einreise sowie Arbeitsgenehmigungen, Personalausweise, diplomatische Dokumente usw. und dazu die Scannung von verdächtigen Personen nach versteckten Drogen und Waffen, oder um Ungereimtheiten beim Geschlecht zu klären (eindeutige Identifizierung ohne Hilfsmittel manchmal schwierig). Länge: Um die 30 Tage. Mein liebster Charakter: Jorji Costava. Glory to Arstotzka!  ++ simples/schnell verständliches Gameplay ++ enorm steigender Schwierigkeitsgrad, da sich die Gesetze/Regeln fast jeden Tag etwas ändern ++ interessante and sehr alberne Charaktere ++ einfache und dennoch atmosphärische, zum Setting passende Retro Grafik ++ manchmal/jeden Tag das Gefühl ein Rassist zu sein ++ verschiedene Enden  -- trotz steigendem Schwierigkeitsgrad und mehr Gesetzen/Regeln wiederholen sich die Tage oft und es kann schnell langweilig werden",1,0
239030,"Papers, Please",It says that you're a male. -The passport is right.  10/10,1,1
239030,"Papers, Please","If Soviet-Era Border Checkpoint Guard Simulator Games are your thing, then buy this one",1,1
239030,"Papers, Please","Papers Please is a very unusual game. I’m not even sure how I can describe it effectively. You play as a dude who checks passports for a fictional communist country. Sounds boring right? But so much drama happens. People try to bribe you, they tell you their sob stories, they try to smuggle weapons and drugs, your superiors are eager to punish you for any mistake you make, terrorists ask you for your help in overthrowing the government (and you can!), and if you mess up, either your family will starve, you’ll be arrested, or you might just die in a terrorist attack. There’s tons of different endings, and all of your actions have far-reaching consequences.  I used a walkthrough, because I didn’t find the gameplay very fun, I just wanted to experience the story. But I think the gameplay is supposed to NOT be fun. It’s supposed to be really stressful, and to put you in the shoes of the character you play. And maybe I cheapened the experience a bit by using that walkthrough. Oh well.  Anyway! The story was intense! It makes you really think about what effect your actions will have on others and yourself.",1,0
239030,"Papers, Please","I do recommend this game... If you're able to tell apart minute details.  I have a sharp mind and it is so easy to miss one tiny detail.  You sit in a claustrophobic office, with a tiny desk. Your job starts off easy. Arstotzkans only.  Within a matter of in game days though... You get piled with countless pieces of paper. ID cards, fake information, work slips, entry tickets, contraband, the full vindaloo. And you have very little help. It's not big enough to fit everything on the desk and to even think about making it through a week.  Then you have EZIC, your family, people desperate to get through, sob stories, aggressive people.. But you have no choice but to stamp a big red X on their passport, sending them to their doom or stay in their problematic county...  Your family, food, heat, rent... Medicine if things get bad and death. The game is moral questioning and you really begin to feel the effects of what you're really doing. You can't slow down either, you need to keep pumping out those papers... Otherwise everyone suffers for it.  This game is ultimately the definition of a hard life. Class 8 living, a family to care for, a busy border line and all you have is an acceptance and denial stamp to your name. This is meant to be depressing. And it definitely hits home.  Glory to Arstotzka.",1,1
239030,"Papers, Please",I came here for trump jokes. I got a post brexit UK sim.  10/10 still politicaly relevant,1,1
239030,"Papers, Please",Great game.   Let through too many illegals. Didn’t earn any money. Within 3 weeks my whole family is dead and I decide to restart.  Same thing happens again.  And again.   I try once again an I get locked up for helping some spy organization into the country. But they paid good and my family is doing well without me. I think my wife has taken a new lover already.  Overall really fun and quite challenging. One tip: just let your family die. Then food is much cheaper.,1,1
239030,"Papers, Please","Papers, please is, in my opinion one of the best examples of games as art. though the majority of the game play is doing the same thing multiple times in each level, the gameplay comes to life with the consequences of making a mistake. the consequences of your actions are what make this game as every decision and mistake you make have extrodinarily dark consequences as no matter what you do you are screwing over somobody's life, whether it be your family or some random person you encounter. highly recommended espectially for those who want a unique experience.",1,1
239030,"Papers, Please","You might not believe it but Paper Please is one of the best game I have played. Let me tell you why.  In the game you are a dude that has been assigned a job at the border. Your task is to check the people going in your country, and see whether or not their papers are in order. Simple enough eh? Yeah, that's what I thought at first too.  The first day you will have to check passports only. Yeah, check the dude's face, see if matches the photo in the passport, check if the date of birth is valid and stuff like that.  It will take time for you to check stuff and make sure you did not miss anything. And here is the whole game challenge:  time management . You see, every dude you process gives you money. If you take too much time analyzing papers you will process less people so you get less money.  At the end of the day you have to pay for the rent, for food and heat. Yeah, there is that side of the game too. Your child might get a cold so you will have to buy medecine. It costs a lot. So much that you will have to switch between a day with food and a day without, but with the heaters on. Sad but true.  The game goes very deep in the story;  there actually is a strong narrative . Between your family life that shows how poor your country is, you will read the newspaper at the beginning of the day. It gives mandatory information like which country is at war (so that means immigrants leaving that said country) and criminals that are unnacounted for (they could show up at your booth... eh who knows right?)  The more you progress in the game, the more papers you will have to check. First passport then work permit. Yeah too many immigrants are 'stealing our jobs' so the government tells you to check work permits too now. Oh but some countries don't need those, but just a coupon instead. Yeah, we also forgot diplomatic papers and vaccination crap. Oh, this country refuses to import our goods? Today we'll teach 'em a lesson: do not accept work permit from THIS country only. Oh yeah? Some people are trying to smuggle shït? Here, now you get a scanner. Check for weapons and drugs. Don't miss anything.  'Hmmm sir, it is written here you are a woman...?' 'Yes I am, as you can see.' 'Uh, ok, please step into the scanner please.' [Bzzzzz] Scanner picture shows tïts and püssy. 'Okay, si-I mean ma'am, all your papers are in order, have a good day.' 'Thank you.'  True story. However this scanner stuff takes TIME. So during this process you will quickly take the habit to process other papers. Yeah optimization man, I gotta feed my family man.   Oh, you think that game's boring? Not at all. It's a challenge . To feed your family you will have to sometimes skip checks. Sometimes you will genuinely forget to check something, like is there day 31 in February...? Uhoh. You have a blame if you let someone in with wrong/forged papers, or if simply there was something weird but you did not ask the dude for precisions.  Looking at that dude walking in the country, not being sure you checked everything. You feel like you missed something but you don't know what... dude is still walking... and... he passes. No warning, no blame. Looks like he was legit afterall. [Breath of relief]  Too many warnings and you will have money penalty. Less money for your family. They will get sick, starve and die. Think about your kid, his birthday is coming very soon. You would like to buy him a present yeah? Then you gotta work faster. Stop looking into your help book if said city is really part of that country: learn it by heart. Same goes for the logos: learn them by heart so you won't waste time checking them in the help book.  Indeed, your are provided with a small book that contains everything you need to know about countries surrounding yours and valid logos and stuff. My advice: learn  everything by heart  as this will prevent you from going back and forth clicking on the pages and checkings stuff out.   Still seems boring to you?  Gotta learn stuff by heart are you crazy man? Okay, my final argument:  this game will improve you memory.   Trust me at first you will be lost, you will not have work habits. But the more you play, the more efficient you will become. Grab that passport and directly put it right below the overhead stamp machine. So if the guy is okay, just stamp. It will go right on the right page. No need to fiddle the passport around to stamp it after you have checked it.  Same goes for the information. Be fast but not TOO fast. Your brain will overdrive. Check the date... damn what's today's date? Yeah we are Friday, gotta remember dat. Damn, did he just say he wanted to work? I don't have the work permit. Oh shït no, today his country doesn't need a work permit but just a coupon...    See now?  Everything you will have to check will make your brain work. Remembering procedures that change everyday is tough. Nah, no coupon today. Yeah today we don't let those guys pass at all. Remember that. Hell, remember the people you've processed too.  'Papers please.' 'Oh hello. Have you seen my husband? He was a couple people before me in line...' 'Uhoh ma'am, you are missing a stamp here, I can't let you in.' 'PLEASE, please they will kill me if you don't let me in! It's war in my country!' 'Yeah but... I go a family you see... I--' 'I beg of you, let me pass, let me meet my husband on the other side. Please!' '....'  What will you do? Will you help people? Is she, really his wife? Could be a whôre yeah? A terrorist? Wait I think she has the same last name as this 'husband'. Hmmm.   Hard choices. Impossible decisions . Meeting people you see regulary at the border, having arrangements with gards to earn extra money. Taking bribes? Hmm risky...  Remember, remember that dude. Remember dates, remember criminals, remember to check the name on the vaccination paper, remember to give that business card to engineer people, remember to give that other business card to construction worker... yeah that will give you extra bucks and is not illegal. But you gotta remember. Gotta remember a lot of things.  The last levels of the game are... very hard. I just couldn't play more than a couple levels so overheated my brain was.  Though choices to make, and many unofficial 'things' to do at the same time. And, the  clock's ticking . Work hard to  save your family . Don't screw up and  remember .   Remember .  Now I cannot tell you everything you will have to check and remember. Part of the game is to actually make mistakes and learn from them. Also there is a  real story . I did spoil you a little bit with the dialogs above but it's nothing much.  I really strongly recommend the game. It's art.",1,0
239030,"Papers, Please",was thrown in jail for taking the 1000$ from those creepy clan people  why cant this happen to donald trump,1,1
239030,"Papers, Please","-Sister dies, leaving niece an orphan -Doesn't have enough money to adopt her that day -Works really hard the next day -Finally has enough money to save her -Niece has dissapeared -Gets really mad and upset -Says screw you -Let's everyone into this stupid country -Gains a ton of penalties -Goes into debt -Gets thrown into jail and loses the game.  10/10 would screw over again",1,1
239030,"Papers, Please",Addictive and very interesting gameplay experience. Glory to Arstotzka!,1,0
239030,"Papers, Please","This game is much deeper than a border control simulator.  It's about humanity. And psychology. And rebellion.  Buy it, Please!",1,0
239030,"Papers, Please",'Be nice to my wife!' he said. 'If you send me back they'll kill me!' she said.  DENIED Glory to Arstotzka!,1,1
239030,"Papers, Please",10 out of 10 would let terrorists in again.,1,0
239030,"Papers, Please","Person: I only have passport but i will give other papers tommorow. Person: I have something special to prove it. *Gives me a digital watch and 5 credit's* *I give him a red stamp* Person: Ok, fine. Give me my watch back. *I detain him* Person: No! Give watch back! Person: It's great watch! Only needs new battery! Person: Tell the guards to back off! *Get's knocked down*  10/10, Glory to Arstotzka.",1,1
239030,"Papers, Please",I can't get the theme music out of my head.   10/10 would reject Jorji again,1,1
